id,region,usuario,antiguedad,genero
12779,RegionC,Ligero,43.30623706,Mujer
12780,RegionC,Ligero,37.53870501,Hombre
12781,RegionB,Ligero,27.78446804,Hombre
12782,RegionC,Pesado,48.04941342,Hombre
12783,RegionC,Ligero,40.80908202,Hombre
12784,RegionB,Ligero,39.3107323,Mujer
12785,RegionC,Pesado,37.61837358,Mujer
12786,RegionC,Ligero,20.85627112,Hombre
12787,RegionA,Ligero,43.51839934,Hombre
12788,RegionA,Ligero,63.50017847,Hombre
12789,RegionC,Ligero,29.97938199,Hombre
12790,RegionA,Ligero,59.84158761,Mujer
12791,RegionC,Pesado,30.00521885,Mujer
12792,RegionC,Ligero,40.70081031,Hombre
12793,RegionA,Ligero,55.03579832,Hombre
12794,RegionA,Ligero,36.31878197,Mujer
12795,RegionC,Pesado,56.1712835,Mujer
12796,RegionC,Pesado,51.27023654,Hombre
12797,RegionC,Ligero,21.29281266,Hombre
12798,RegionA,Pesado,51.92051706,Hombre
12799,RegionA,Pesado,22.53743333,Hombre
12800,RegionA,Ligero,25.49527431,Mujer
12801,RegionC,Pesado,47.83481422,Hombre
12802,RegionB,Ligero,32.78902066,Mujer
12803,RegionC,Ligero,64.27418379,Hombre
12804,RegionB,Ligero,58.80508356,Mujer
12805,RegionB,Pesado,42.72817484,Mujer
12806,RegionA,Ligero,45.12529459,Mujer
12807,RegionB,Pesado,40.78043721,Hombre
12808,RegionC,Ligero,31.04085439,Hombre
12809,RegionA,Pesado,33.47592946,Mujer
12810,RegionA,Ligero,37.37015196,Mujer
12811,RegionB,Ligero,36.03662138,Hombre
12812,RegionB,Pesado,21.8842092,Hombre
12813,RegionC,Pesado,54.48566145,Mujer
12814,RegionB,Ligero,39.24758218,Hombre
12815,RegionB,Pesado,49.76690609,Hombre
12816,RegionB,Pesado,51.470956,Hombre
12817,RegionA,Ligero,34.45717709,Mujer
12818,RegionC,Ligero,33.30459041,Hombre
12819,RegionA,Ligero,45.99350878,Hombre
12820,RegionB,Ligero,38.76642642,Hombre
12821,RegionC,Ligero,26.13094656,Mujer
12822,RegionB,Pesado,48.2654161,Hombre
12823,RegionA,Ligero,22.04433396,Hombre
12824,RegionC,Ligero,32.93163009,Mujer
12825,RegionC,Ligero,35.33916319,Mujer
12826,RegionC,Pesado,50.5691806,Mujer
12827,RegionA,Ligero,49.92114566,Mujer
12828,RegionB,Ligero,34.38260555,Hombre
12829,RegionA,Ligero,34.00444895,Hombre
12830,RegionC,Ligero,50.35065482,Hombre
12831,RegionC,Ligero,60.54727286,Mujer
12832,RegionC,Ligero,18.62424431,Mujer
12833,RegionB,Ligero,63.23580789,Mujer
12834,RegionA,Pesado,46.18622714,Mujer
12835,RegionC,Ligero,20.11010535,Mujer
12836,RegionA,Ligero,17.70903086,Hombre
12837,RegionC,Ligero,54.9418597,Hombre
12838,RegionB,Pesado,19.72249992,Hombre
12839,RegionA,Pesado,28.03712037,Mujer
12840,RegionB,Ligero,32.91176879,Hombre
12841,RegionB,Ligero,51.18991381,Mujer
12842,RegionC,Ligero,36.20580469,Hombre
12843,RegionB,Ligero,32.83898278,Hombre
12844,RegionC,Ligero,31.19548152,Mujer
12845,RegionB,Ligero,30.43703491,Mujer
12846,RegionC,Ligero,59.85993422,Hombre
12847,RegionB,Pesado,50.36634129,Hombre
12848,RegionA,Ligero,56.70269763,Mujer
12849,RegionA,Pesado,49.65907948,Hombre
12850,RegionA,Ligero,30.45917238,Hombre
12851,RegionB,Pesado,46.45487375,Mujer
12852,RegionA,Pesado,26.84960212,Hombre
12853,RegionB,Ligero,61.40564431,Hombre
12854,RegionB,Pesado,52.90440014,Mujer
12855,RegionC,Ligero,47.53782116,Mujer
12856,RegionA,Pesado,21.95091208,Mujer
12857,RegionC,Ligero,51.91418478,Hombre
12858,RegionA,Ligero,23.67777429,Hombre
12859,RegionB,Pesado,58.20117648,Mujer
12860,RegionC,Ligero,26.18608096,Mujer
12861,RegionB,Ligero,59.81491661,Hombre
12862,RegionC,Ligero,47.01849674,Hombre
12863,RegionB,Ligero,31.47719781,Mujer
12864,RegionB,Ligero,34.28698004,Mujer
12865,RegionA,Pesado,26.87471777,Mujer
12866,RegionB,Ligero,45.71620588,Mujer
12867,RegionB,Pesado,47.96047324,Mujer
12868,RegionA,Ligero,30.3669798,Hombre
12869,RegionB,Ligero,45.51534257,Mujer
12870,RegionB,Pesado,29.63817374,Mujer
12871,RegionC,Pesado,25.36906752,Mujer
12872,RegionC,Pesado,32.60256365,Mujer
12873,RegionC,Pesado,28.47856612,Mujer
12874,RegionB,Ligero,26.85830848,Hombre
12875,RegionC,Pesado,44.04014912,Mujer
12876,RegionA,Pesado,23.73726178,Hombre
12877,RegionA,Ligero,58.04440623,Hombre
12878,RegionA,Pesado,36.25157194,Mujer
12879,RegionB,Pesado,44.12295686,Hombre
12880,RegionC,Ligero,41.46465786,Mujer
12881,RegionB,Ligero,54.16379777,Mujer
12882,RegionA,Ligero,33.60139258,Hombre
12883,RegionC,Ligero,37.86552551,Hombre
12884,RegionC,Ligero,43.77313843,Mujer
12885,RegionC,Ligero,7.869590338,Mujer
12886,RegionC,Ligero,31.4628168,Hombre
12887,RegionB,Ligero,29.10109447,Hombre
12888,RegionA,Ligero,26.85977005,Hombre
12889,RegionB,Ligero,24.57652617,Hombre
12890,RegionA,Pesado,28.09587679,Hombre
12891,RegionA,Pesado,29.00528719,Mujer
12892,RegionB,Pesado,61.58284736,Hombre
12893,RegionC,Ligero,47.96982388,Hombre
12894,RegionB,Ligero,56.29551564,Mujer
12895,RegionA,Pesado,51.67388773,Mujer
12896,RegionC,Ligero,36.80408688,Hombre
12897,RegionB,Pesado,54.42422874,Mujer
12898,RegionC,Pesado,36.41162864,Hombre
12899,RegionA,Ligero,48.52769502,Hombre
12900,RegionA,Ligero,31.91120504,Mujer
12901,RegionC,Pesado,44.6022653,Hombre
12902,RegionC,Ligero,26.42376104,Hombre
12903,RegionB,Pesado,47.15544463,Mujer
12904,RegionB,Ligero,56.37206197,Hombre
12905,RegionB,Ligero,58.36746208,Hombre
12906,RegionA,Ligero,22.91362982,Hombre
12907,RegionC,Ligero,53.20660849,Mujer
12908,RegionC,Ligero,40.86779973,Mujer
12909,RegionA,Ligero,42.62419097,Hombre
12910,RegionB,Pesado,45.15643167,Mujer
12911,RegionA,Ligero,32.66514667,Mujer
12912,RegionB,Pesado,50.97647893,Mujer
12913,RegionA,Pesado,36.58141227,Hombre
12914,RegionB,Pesado,48.78800606,Mujer
12915,RegionA,Ligero,46.70874027,Hombre
12916,RegionA,Ligero,32.62632009,Hombre
12917,RegionA,Pesado,54.85396887,Mujer
12918,RegionC,Pesado,34.13149843,Hombre
12919,RegionA,Ligero,34.50732041,Hombre
12920,RegionB,Pesado,21.76557254,Hombre
12921,RegionB,Pesado,24.33043623,Mujer
12922,RegionC,Ligero,53.87507574,Mujer
12923,RegionA,Pesado,36.11121407,Mujer
12924,RegionB,Pesado,30.04536514,Mujer
12925,RegionA,Ligero,23.96260028,Mujer
12926,RegionB,Ligero,54.87733237,Hombre
12927,RegionB,Ligero,53.34786782,Mujer
12928,RegionB,Ligero,50.06588137,Hombre
12929,RegionA,Pesado,41.34000861,Mujer
12930,RegionA,Ligero,60.55160061,Mujer
12931,RegionA,Ligero,56.8666227,Hombre
12932,RegionB,Ligero,29.36106523,Hombre
12933,RegionB,Ligero,22.09533718,Hombre
12934,RegionC,Pesado,44.34351456,Mujer
12935,RegionC,Ligero,51.78498747,Mujer
12936,RegionC,Ligero,29.65494045,Hombre
12937,RegionB,Ligero,44.95446104,Hombre
12938,RegionC,Pesado,52.75480034,Mujer
12939,RegionC,Ligero,28.04124483,Mujer
12940,RegionB,Ligero,21.52868314,Hombre
12941,RegionB,Pesado,24.00248062,Hombre
12942,RegionA,Ligero,16.21595151,Hombre
12943,RegionA,Ligero,18.02378687,Hombre
12944,RegionA,Ligero,45.33227734,Mujer
12945,RegionC,Pesado,50.69286986,Mujer
12946,RegionB,Ligero,32.97566023,Mujer
12947,RegionC,Pesado,41.76664588,Hombre
12948,RegionC,Pesado,28.55728379,Hombre
12949,RegionA,Ligero,40.14480407,Mujer
12950,RegionB,Ligero,49.32116412,Hombre
12951,RegionB,Pesado,23.1625774,Hombre
12952,RegionA,Ligero,59.59221929,Hombre
12953,RegionA,Ligero,25.84271602,Hombre
12954,RegionC,Pesado,45.08033751,Mujer
12955,RegionA,Pesado,35.15087601,Hombre
12956,RegionA,Ligero,25.72709803,Mujer
12957,RegionB,Ligero,28.72481184,Hombre
12958,RegionB,Ligero,23.79229784,Hombre
12959,RegionA,Ligero,41.53197253,Hombre
12960,RegionC,Ligero,38.70391105,Hombre
12961,RegionA,Ligero,55.94972696,Mujer
12962,RegionB,Ligero,18.5943992,Mujer
12963,RegionA,Ligero,18.45625876,Mujer
12964,RegionC,Ligero,27.62640945,Hombre
12965,RegionB,Pesado,64.40697377,Mujer
12966,RegionC,Ligero,55.95333954,Mujer
12967,RegionB,Ligero,19.4447358,Mujer
12968,RegionC,Ligero,56.64937525,Hombre
12969,RegionC,Ligero,61.09518003,Mujer
12970,RegionA,Pesado,51.64110347,Mujer
12971,RegionC,Ligero,57.20655029,Mujer
12972,RegionB,Ligero,51.75481525,Hombre
12973,RegionC,Ligero,39.93671233,Hombre
12974,RegionA,Pesado,39.86952501,Hombre
12975,RegionA,Pesado,30.47725751,Mujer
12976,RegionA,Ligero,51.26221006,Hombre
12977,RegionB,Ligero,30.58755949,Hombre
12978,RegionA,Ligero,21.69614057,Mujer
12979,RegionB,Ligero,10.03899156,Mujer
12980,RegionC,Ligero,64.57736704,Hombre
12981,RegionA,Ligero,52.16087463,Mujer
12982,RegionB,Ligero,57.81198871,Hombre
12983,RegionA,Ligero,54.21628285,Mujer
12984,RegionC,Pesado,50.47483371,Hombre
12985,RegionC,Ligero,49.06229484,Mujer
12986,RegionA,Ligero,59.04153726,Mujer
12987,RegionB,Ligero,44.6504684,Hombre
12988,RegionC,Ligero,24.97630133,Mujer
12989,RegionB,Ligero,25.45417289,Mujer
12990,RegionB,Ligero,19.06807251,Hombre
12991,RegionC,Ligero,25.44449842,Mujer
12992,RegionB,Ligero,31.90745045,Mujer
12993,RegionB,Ligero,16.75843054,Hombre
12994,RegionC,Ligero,51.25303657,Mujer
12995,RegionC,Ligero,47.33296274,Mujer
12996,RegionB,Ligero,43.66792265,Mujer
12997,RegionA,Ligero,64.70571488,Mujer
12998,RegionB,Ligero,29.24947322,Hombre
12999,RegionB,Pesado,10.98056884,Hombre
13000,RegionB,Pesado,42.52338284,Mujer
13001,RegionA,Ligero,55.94017098,Mujer
13002,RegionB,Ligero,72.99766845,Hombre
13003,RegionC,Pesado,49.52357064,Mujer
13004,RegionA,Ligero,36.94458224,Hombre
13005,RegionB,Ligero,42.56861887,Mujer
13006,RegionA,Ligero,44.14988577,Hombre
13007,RegionB,Pesado,42.60565487,Hombre
13008,RegionA,Ligero,42.47182866,Hombre
13009,RegionB,Pesado,35.67257038,Hombre
13010,RegionA,Ligero,30.23014485,Mujer
13011,RegionC,Pesado,18.49761424,Mujer
13012,RegionC,Ligero,54.17204412,Hombre
13013,RegionA,Ligero,21.68975308,Mujer
13014,RegionC,Pesado,47.65756056,Mujer
13015,RegionB,Ligero,42.96464396,Mujer
13016,RegionC,Ligero,18.28491738,Hombre
13017,RegionB,Ligero,49.72629943,Mujer
13018,RegionB,Ligero,47.92167174,Hombre
13019,RegionB,Pesado,35.02843528,Hombre
13020,RegionB,Ligero,39.92463039,Hombre
13021,RegionB,Ligero,39.31520491,Mujer
13022,RegionC,Ligero,46.92907555,Mujer
13023,RegionA,Ligero,44.29990092,Mujer
13024,RegionA,Pesado,34.8635999,Mujer
13025,RegionC,Ligero,46.81350396,Mujer
13026,RegionC,Ligero,35.20660985,Mujer
13027,RegionC,Pesado,39.38932652,Hombre
13028,RegionC,Ligero,13.70505925,Hombre
13029,RegionC,Ligero,28.89115089,Mujer
13030,RegionA,Ligero,47.84335571,Hombre
13031,RegionC,Ligero,45.61180745,Hombre
13032,RegionC,Ligero,19.17105309,Hombre
13033,RegionB,Pesado,27.37870635,Hombre
13034,RegionA,Ligero,52.69458443,Mujer
13035,RegionA,Ligero,43.64479078,Hombre
13036,RegionB,Ligero,43.26514962,Hombre
13037,RegionC,Ligero,50.83062673,Mujer
13038,RegionC,Ligero,26.50863699,Mujer
13039,RegionC,Pesado,57.0602929,Mujer
13040,RegionC,Ligero,23.89350978,Mujer
13041,RegionB,Pesado,54.75322587,Mujer
13042,RegionC,Pesado,54.48213852,Mujer
13043,RegionA,Ligero,39.51052782,Mujer
13044,RegionA,Ligero,45.06644296,Hombre
13045,RegionA,Ligero,57.4084261,Mujer
13046,RegionA,Ligero,41.88599103,Mujer
13047,RegionC,Ligero,15.82919906,Hombre
13048,RegionB,Ligero,43.59601474,Mujer
13049,RegionA,Ligero,32.01648697,Mujer
13050,RegionA,Ligero,32.64415663,Hombre
13051,RegionA,Pesado,32.24818393,Hombre
13052,RegionA,Ligero,30.58496076,Hombre
13053,RegionC,Ligero,31.49436071,Hombre
13054,RegionC,Pesado,57.24753747,Mujer
13055,RegionB,Pesado,66.77084083,Mujer
13056,RegionC,Ligero,36.69548645,Hombre
13057,RegionB,Ligero,48.84442204,Hombre
13058,RegionA,Ligero,29.13751204,Mujer
13059,RegionB,Ligero,34.34508338,Hombre
13060,RegionC,Pesado,19.04842613,Hombre
13061,RegionA,Ligero,29.42714956,Mujer
13062,RegionB,Ligero,20.55940469,Hombre
13063,RegionB,Ligero,33.31959772,Hombre
13064,RegionC,Pesado,59.70404873,Hombre
13065,RegionC,Ligero,60.34588921,Hombre
13066,RegionA,Ligero,55.05314085,Hombre
13067,RegionB,Ligero,54.65725011,Mujer
13068,RegionC,Ligero,20.00751923,Hombre
13069,RegionB,Ligero,22.99385628,Hombre
13070,RegionB,Ligero,28.0021622,Mujer
13071,RegionB,Pesado,26.26228157,Hombre
13072,RegionA,Ligero,27.20691976,Mujer
13073,RegionA,Ligero,21.06930784,Mujer
13074,RegionC,Ligero,20.11976681,Hombre
13075,RegionC,Ligero,47.71384663,Mujer
13076,RegionB,Ligero,18.15659868,Hombre
13077,RegionB,Pesado,56.56272207,Hombre
13078,RegionB,Ligero,45.07397584,Mujer
13079,RegionC,Pesado,23.66111943,Hombre
13080,RegionA,Ligero,38.4628091,Mujer
13081,RegionA,Pesado,27.06337766,Mujer
13082,RegionB,Ligero,56.49366499,Mujer
13083,RegionA,Ligero,34.55317553,Hombre
13084,RegionC,Ligero,47.89326927,Mujer
13085,RegionA,Ligero,52.95978288,Hombre
13086,RegionB,Ligero,37.84270544,Mujer
13087,RegionC,Pesado,21.5938867,Mujer
13088,RegionC,Ligero,36.87188808,Hombre
13089,RegionA,Ligero,44.66388458,Mujer
13090,RegionA,Ligero,43.78479902,Hombre
13091,RegionC,Ligero,53.14506062,Mujer
13092,RegionC,Ligero,58.37678543,Mujer
13093,RegionA,Ligero,30.63518801,Mujer
13094,RegionB,Ligero,62.10965171,Mujer
13095,RegionA,Pesado,52.03425715,Mujer
13096,RegionC,Ligero,24.25514243,Hombre
13097,RegionC,Ligero,37.81720774,Hombre
13098,RegionA,Pesado,43.71637338,Hombre
13099,RegionC,Pesado,32.02174867,Hombre
13100,RegionC,Ligero,29.63959109,Hombre
13101,RegionB,Ligero,55.61184323,Mujer
13102,RegionC,Ligero,22.30402192,Mujer
13103,RegionA,Ligero,20.51338394,Mujer
13104,RegionC,Ligero,42.40890892,Hombre
13105,RegionB,Pesado,51.19445821,Hombre
13106,RegionB,Ligero,37.1328759,Hombre
13107,RegionC,Ligero,26.38505398,Hombre
13108,RegionC,Pesado,61.72650956,Mujer
13109,RegionB,Ligero,43.71257897,Hombre
13110,RegionB,Ligero,16.27967475,Hombre
13111,RegionA,Pesado,50.49591582,Hombre
13112,RegionC,Ligero,42.11395126,Mujer
13113,RegionC,Pesado,56.62615817,Mujer
13114,RegionC,Ligero,33.65565827,Hombre
13115,RegionC,Ligero,48.87662787,Hombre
13116,RegionA,Pesado,51.24471958,Mujer
13117,RegionB,Pesado,42.0335959,Hombre
13118,RegionB,Ligero,24.87512224,Hombre
13119,RegionC,Pesado,41.06589377,Hombre
13120,RegionB,Ligero,14.36873445,Hombre
13121,RegionA,Ligero,34.79625285,Hombre
13122,RegionB,Ligero,39.84796565,Mujer
13123,RegionB,Pesado,29.97012836,Mujer
13124,RegionA,Ligero,17.33253487,Hombre
13125,RegionC,Ligero,21.21445014,Mujer
13126,RegionC,Pesado,48.24746352,Mujer
13127,RegionA,Ligero,42.07281881,Mujer
13128,RegionC,Ligero,47.63965002,Hombre
13129,RegionA,Pesado,41.02446419,Mujer
13130,RegionB,Ligero,28.65895843,Mujer
13131,RegionB,Ligero,61.90393514,Mujer
13132,RegionA,Ligero,58.03244273,Mujer
13133,RegionB,Pesado,45.18144185,Mujer
13134,RegionC,Ligero,46.38252919,Mujer
13135,RegionC,Ligero,35.03222299,Mujer
13136,RegionC,Pesado,22.62872503,Mujer
13137,RegionC,Ligero,28.25214343,Hombre
13138,RegionB,Pesado,29.68285995,Mujer
13139,RegionC,Pesado,45.69962017,Hombre
13140,RegionA,Ligero,26.7896801,Hombre
13141,RegionA,Ligero,46.17632255,Mujer
13142,RegionC,Ligero,28.32054377,Hombre
13143,RegionC,Ligero,44.56605305,Mujer
13144,RegionC,Ligero,25.62907858,Hombre
13145,RegionA,Ligero,57.43110951,Hombre
13146,RegionB,Ligero,32.9433767,Mujer
13147,RegionC,Pesado,45.08442076,Mujer
13148,RegionA,Pesado,37.09259821,Hombre
13149,RegionB,Ligero,28.70616354,Mujer
13150,RegionC,Ligero,48.95859054,Hombre
13151,RegionA,Ligero,42.15330364,Hombre
13152,RegionC,Pesado,30.35714842,Hombre
13153,RegionC,Ligero,27.20231065,Mujer
13154,RegionA,Ligero,53.93872811,Mujer
13155,RegionC,Ligero,34.01895629,Mujer
13156,RegionA,Ligero,47.00717657,Mujer
13157,RegionA,Ligero,31.43114411,Mujer
13158,RegionB,Ligero,40.71752525,Hombre
13159,RegionA,Pesado,35.79816006,Mujer
13160,RegionC,Ligero,41.60593231,Hombre
13161,RegionA,Ligero,56.05134416,Hombre
13162,RegionA,Ligero,21.64488105,Mujer
13163,RegionB,Ligero,61.03012343,Hombre
13164,RegionC,Ligero,40.73180623,Mujer
13165,RegionC,Pesado,23.67487898,Mujer
13166,RegionB,Ligero,47.2144394,Mujer
13167,RegionB,Ligero,24.76637972,Hombre
13168,RegionC,Pesado,52.94356474,Hombre
13169,RegionC,Ligero,63.03487514,Mujer
13170,RegionC,Ligero,44.50670092,Hombre
13171,RegionB,Ligero,41.47789475,Hombre
13172,RegionB,Ligero,25.82105834,Mujer
13173,RegionB,Ligero,56.25446432,Hombre
13174,RegionC,Ligero,49.48616189,Mujer
13175,RegionA,Ligero,31.31872417,Mujer
13176,RegionB,Ligero,62.39284881,Hombre
13177,RegionC,Ligero,54.38319956,Mujer
13178,RegionB,Ligero,50.37088757,Mujer
13179,RegionA,Pesado,48.37780287,Mujer
13180,RegionC,Ligero,26.8430854,Hombre
13181,RegionA,Pesado,37.72346557,Hombre
13182,RegionB,Ligero,55.79375572,Mujer
13183,RegionC,Ligero,52.91473529,Hombre
13184,RegionA,Ligero,59.70070003,Hombre
13185,RegionC,Ligero,43.62786306,Mujer
13186,RegionA,Ligero,20.31813447,Hombre
13187,RegionA,Ligero,48.45423264,Hombre
13188,RegionC,Ligero,47.1076111,Mujer
13189,RegionA,Ligero,42.9305576,Mujer
13190,RegionA,Pesado,50.24337492,Mujer
13191,RegionB,Ligero,50.33844538,Hombre
13192,RegionA,Ligero,44.24886368,Mujer
13193,RegionC,Ligero,36.47227559,Hombre
13194,RegionC,Ligero,57.32153591,Mujer
13195,RegionC,Ligero,34.35625194,Mujer
13196,RegionB,Ligero,21.78061291,Mujer
13197,RegionB,Pesado,24.43508121,Hombre
13198,RegionA,Ligero,32.17416173,Mujer
13199,RegionC,Ligero,66.67140705,Mujer
13200,RegionC,Ligero,39.17105257,Mujer
13201,RegionC,Ligero,14.78343806,Mujer
13202,RegionB,Ligero,19.93408742,Hombre
13203,RegionC,Pesado,47.23783261,Hombre
13204,RegionC,Pesado,62.33068033,Hombre
13205,RegionC,Ligero,14.42350472,Mujer
13206,RegionB,Ligero,36.33941434,Hombre
13207,RegionA,Ligero,47.1986393,Mujer
13208,RegionB,Pesado,56.95638409,Mujer
13209,RegionA,Pesado,55.29165749,Mujer
13210,RegionA,Ligero,26.87306641,Hombre
13211,RegionA,Ligero,44.78381512,Mujer
13212,RegionA,Ligero,15.18756313,Hombre
13213,RegionB,Pesado,39.11664317,Hombre
13214,RegionA,Ligero,53.94095408,Mujer
13215,RegionC,Ligero,30.19026637,Mujer
13216,RegionA,Pesado,29.27490188,Mujer
13217,RegionC,Ligero,19.80401535,Mujer
13218,RegionB,Ligero,26.78960205,Hombre
13219,RegionB,Ligero,35.88474253,Mujer
13220,RegionC,Ligero,23.350858,Hombre
13221,RegionB,Pesado,27.65900384,Hombre
13222,RegionB,Ligero,27.2553754,Mujer
13223,RegionA,Pesado,41.02415753,Mujer
13224,RegionC,Ligero,30.34330495,Mujer
13225,RegionC,Pesado,20.69352203,Hombre
13226,RegionB,Ligero,44.83787068,Mujer
13227,RegionB,Pesado,57.99193244,Mujer
13228,RegionA,Ligero,41.18492736,Hombre
13229,RegionA,Pesado,35.44689033,Hombre
13230,RegionC,Ligero,27.04572091,Mujer
13231,RegionC,Ligero,50.58357088,Hombre
13232,RegionB,Pesado,50.1233367,Hombre
13233,RegionA,Ligero,39.36463723,Hombre
13234,RegionB,Ligero,41.52036564,Hombre
13235,RegionB,Ligero,47.97449222,Mujer
13236,RegionB,Ligero,48.37271297,Hombre
13237,RegionB,Ligero,36.80723066,Hombre
13238,RegionC,Ligero,31.80186297,Mujer
13239,RegionA,Ligero,23.93834699,Hombre
13240,RegionA,Ligero,40.68258444,Hombre
13241,RegionA,Ligero,42.81036312,Mujer
13242,RegionA,Ligero,31.87426398,Mujer
13243,RegionB,Ligero,30.26782179,Hombre
13244,RegionA,Ligero,31.13154548,Hombre
13245,RegionB,Pesado,48.99558489,Mujer
13246,RegionA,Ligero,60.29475402,Hombre
13247,RegionA,Ligero,14.13439856,Hombre
13248,RegionB,Pesado,28.82726398,Hombre
13249,RegionC,Ligero,23.56342922,Hombre
13250,RegionA,Ligero,16.25213532,Mujer
13251,RegionA,Ligero,44.23688278,Mujer
13252,RegionC,Pesado,19.43705403,Hombre
13253,RegionB,Pesado,25.64784514,Mujer
13254,RegionC,Pesado,40.64582073,Hombre
13255,RegionB,Ligero,48.55987654,Mujer
13256,RegionA,Ligero,65.35456715,Hombre
13257,RegionA,Pesado,32.18104972,Hombre
13258,RegionA,Pesado,35.65148594,Hombre
13259,RegionC,Ligero,47.10743171,Mujer
13260,RegionC,Ligero,54.69400509,Hombre
13261,RegionB,Pesado,25.71384525,Hombre
13262,RegionA,Ligero,42.974383,Hombre
13263,RegionB,Pesado,38.83285879,Mujer
13264,RegionC,Ligero,49.33703189,Hombre
13265,RegionA,Ligero,36.94321964,Mujer
13266,RegionC,Ligero,37.50305776,Mujer
13267,RegionC,Pesado,56.1624658,Mujer
13268,RegionA,Ligero,15.82454408,Mujer
13269,RegionA,Ligero,42.40435019,Hombre
13270,RegionB,Ligero,53.39580305,Hombre
13271,RegionB,Pesado,59.32785991,Mujer
13272,RegionC,Pesado,53.98373954,Mujer
13273,RegionC,Ligero,32.61383484,Mujer
13274,RegionB,Ligero,30.86353039,Hombre
13275,RegionC,Ligero,22.17106812,Mujer
13276,RegionB,Ligero,44.41233029,Mujer
13277,RegionB,Ligero,40.91954632,Mujer
13278,RegionC,Pesado,55.12159938,Hombre
13279,RegionA,Pesado,22.97962462,Hombre
13280,RegionA,Pesado,39.59160669,Hombre
13281,RegionA,Ligero,52.69447212,Mujer
13282,RegionA,Ligero,39.82747459,Mujer
13283,RegionC,Ligero,29.36762901,Mujer
13284,RegionC,Ligero,41.11470924,Hombre
13285,RegionA,Ligero,61.02853143,Hombre
13286,RegionB,Pesado,47.91297248,Mujer
13287,RegionB,Ligero,26.7154631,Hombre
13288,RegionC,Ligero,54.67956286,Mujer
13289,RegionA,Ligero,58.27976471,Mujer
13290,RegionB,Ligero,24.12183722,Mujer
13291,RegionB,Ligero,47.2645809,Hombre
13292,RegionB,Ligero,42.18003751,Mujer
13293,RegionB,Pesado,59.0216673,Mujer
13294,RegionC,Ligero,32.58486194,Hombre
13295,RegionC,Pesado,63.92179695,Hombre
13296,RegionB,Pesado,30.89986384,Hombre
13297,RegionB,Ligero,41.75505588,Mujer
13298,RegionB,Ligero,31.90984199,Hombre
13299,RegionB,Ligero,27.14102429,Hombre
13300,RegionC,Ligero,40.96882948,Hombre
13301,RegionB,Ligero,43.27023858,Mujer
13302,RegionC,Ligero,30.62567682,Mujer
13303,RegionC,Pesado,46.90268226,Hombre
13304,RegionB,Pesado,34.85944198,Mujer
13305,RegionA,Ligero,30.91204282,Mujer
13306,RegionC,Ligero,41.96261269,Hombre
13307,RegionA,Ligero,27.05701475,Mujer
13308,RegionA,Ligero,38.1045905,Mujer
13309,RegionB,Ligero,49.42643311,Hombre
13310,RegionA,Ligero,36.76214087,Mujer
